Référence interne;Titre du produit;Type de Produit;Marque;Plage de poids;Descriptif détaillé du produit;Prix Public;Prix de vente;Quantité;Qualité;Commentaire d'annonce;Commentaire privé;Images - URL Vue 1;Images - URL Vue 2;Expédition, Retrait;Téléphone;Code Postal;Pays
37588101126;MINI POISSON VIBRANT BLEU - by Big Teaze Toys ;Stimulateur;Big Teaze Toys ;Menos de 250 g;"Appuyer derri&amp;egrave;re ses nageoires et il lib&amp;eacute;rera ses vibrations.Utiliser ses yeux, son aileron ou sa queue pour d&amp;eacute;couvrir de nouvelles sensations !VibrantEtancheDimension. : 7,5 x 7,5cmFonctionne avec 1 pile LR06 (AA) fournieCouleurs : Rose, Bleu,Tiger, Butterfly, HotRod.";29.90;29.90;497;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/i/mini-poisson-vibrant-bleu---by-big-teaze-toys3.jpg;http://www.keepsecret.com/media/catalog/product/m/i/mini-poisson-vibrant-bleu---by-big-teaze-toys3.jpg;EXP / RET;+(33)826140202;75010;France
37588101066;MINI POISSON VIBRANT PAPILLON - by Big Teaze Toys ;Stimulateur;Big Teaze Toys ;Menos de 250 g;"Appuyer derrière ses nageoires et il libérera ses vibrations. Utiliser ses yeux, son aileron ou sa queue pour découvrir de nouvelles sensations ! 
Vibrant.
Étanche.
Dimension. : 7,5 x 7,5cm.
Poids : 200 grammes.
Présentoir &quot;vague&quot; ventouse.
Fonctionne avec 1 pile LR06 (AA) fournie.
Couleur : Papillon (Butterfly)
ABS
Élastomères non poreux
Silicone
Sans phthalate ni latex. .";29.90;29.90;494;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/m/i/mini-poisson-vibrant-papillon---by-big-teaze-toys.jpg;http://www.keepsecret.com/media/catalog/product/m/i/mini-poisson-vibrant-papillon---by-big-teaze-toys.jpg;EXP / RET;+(33)826140202;75010;France
220;TONGUE JOY - mini vibro KeepSecret ;Stimulateur; ;Menos de 250 g;"Il se place sur la langue &amp;agrave; l&amp;#39;aide de petits anneaux fournis et vous accompagne dans un cunnilingus anthologique !En effet, la langue continue &amp;agrave; caresser le sexe mais en plus propage des vibrations provenant du mini toy.VibrantHypoallerg&amp;eacute;nique Dimensions : 2cm sur 0.6cmFonctionne avec 2 piles LR06 (AA) non fournies.";50.08;50.08;0;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/t/o/tongue_vibro2_1.jpg;http://www.keepsecret.com/media/catalog/product/t/o/tongue_vibro2_1.jpg;EXP / RET;+(33)826140202;75010;France
221;I RUB MY FISHIE - Big Teaze Toys ;Stimulateur;Big Teaze Toys ;De 250 g a 500 g;"Appuyer derri&amp;egrave;re ses nageoires et il lib&amp;eacute;rera ses vibrations.Utiliser ses yeux, son aileron ou sa queue pour d&amp;eacute;couvrir de nouvelles sensations !VibrantEtancheDimension. : 12 x 9,5cm325 gFonctionne avec 2 piles LR06 (AA) fournie.";24.16;24.16;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/p/o/poisson.jpg;http://www.keepsecret.com/media/catalog/product/p/o/poisson.jpg;EXP / RET;+(33)826140202;75010;France
37588102154;FLEUR VIBRANTE BLANCHE - Big Teaze Toys ;Stimulateur;Big Teaze Toys ;Menos de 250 g;"Flower Power est un vibromasseur très printanier, un sextoy tendance et discret.
Les fleurs vibrantes de la fameuse marque américaine Big Teaze Toys sont une fidèle reproduction d'une jolie fleur des champs dont le pistil vibre délicieusement au rythme des envies de chacune. Les pétales souples et amovibles sont polyvalents. Ce sextoy est assez discret pour le bureau, la voiture ou le club. Il peut faire office d'objet de décoration. 
Vous pouvez également utiliser l'anneau flexible de pétales comme un cockring.
Nous vous conseillons pour une utilisation optimal et afin de préserver l'étanchéité du produit de placer les piles dans le compartiment prévu à cet effet et de serrer la vis. 
Étanche
Anneau pétales cockring
3 piles A76 (fournies + 3 piles de rechange)
18,5 x 7 cm
95g.";29.90;29.90;495;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/f/l/fleur_blanche_5.jpg;http://www.keepsecret.com/media/catalog/product/f/l/fleur_blanche_5.jpg;EXP / RET;+(33)826140202;75010;France
37588102178;FLEUR VIBRANTE VIOLETTE - vibro Big Teaze Toys ;Stimulateur;Big Teaze Toys ;Menos de 250 g;"Flower Power est un vibromasseur très printanier, un sextoy tendance et discret.
Les fleurs vibrantes de la fameuse marque américaine Big Teaze Toys sont une fidèle reproduction d'une jolie fleur des champs dont le pistil vibre délicieusement au rythme des envies de chacune. Les pétales souples et amovibles sont polyvalents. Ce sextoy est assez discret pour le bureau, la voiture ou le club. Il peut faire office d'objet de décoration. 
Vous pouvez également utiliser l'anneau flexible de pétales comme un cockring.
Nous vous conseillons pour une utilisation optimal et afin de préserver l'étanchéité du produit de placer les piles dans le compartiment prévu à cet effet et de serrer la vis. 
Étanche
Anneau pétales cockring
3 piles A76 (fournies + 3 piles de rechange)
18,5 x 7 cm
95g.";29.90;29.90;493;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/f/l/fleure_violet_1.jpg;http://www.keepsecret.com/media/catalog/product/f/l/fleure_violet_1.jpg;EXP / RET;+(33)826140202;75010;France
224;LAYA SPOT ROUGE - Vibro Fun Factory ;Stimulateur;Fun Factory ;Menos de 250 g;"La puissance des vibrations est r&amp;eacute;glable et peut stimuler en douceur ou en profondeur les zones intimes. Parfaitement &amp;eacute;tanche, il s&amp;rsquo;utilise tr&amp;egrave;s bien dans l&amp;rsquo;eau.&amp;nbsp;Vibrant En &amp;eacute;lastomed hypoallerg&amp;eacute;niqueFonctionne avec deux piles LR non fourniesLongueur : 12cmCouleur vanille/ violetArgent/ Noir.";41.72;41.72;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/a/laya-spot-rouge---vibro-fun-factory.jpg;http://www.keepsecret.com/media/catalog/product/l/a/laya-spot-rouge---vibro-fun-factory.jpg;EXP / RET;+(33)826140202;75010;France
225;LAYA SPOT CHOCOLAT - Vibro Fun Factory ;Stimulateur;Fun Factory ;Menos de 250 g;"La puissance des vibrations est r&amp;eacute;glable et peut stimuler en douceur ou en profondeur les zones intimes. Parfaitement &amp;eacute;tanche, il s&amp;rsquo;utilise tr&amp;egrave;s bien dans l&amp;rsquo;eau.&amp;nbsp;Vibrant En &amp;eacute;lastomed hypoallerg&amp;eacute;niqueFonctionne avec deux piles LR non fourniesLongueur : 12cmCouleur vanille / violet / Argent / Noir / Pistache.";41.72;41.72;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/a/laya-spot-chocolat---vibro-fun-factory.jpg;http://www.keepsecret.com/media/catalog/product/l/a/laya-spot-chocolat---vibro-fun-factory.jpg;EXP / RET;+(33)826140202;75010;France
226;LAYA SPOT PISTACHE - Vibro Fun Factory ;Stimulateur;Fun Factory ;Menos de 250 g;"La puissance des vibrations est r&amp;eacute;glable et peut stimuler en douceur ou en profondeur les zones intimes. Parfaitement &amp;eacute;tanche, il s&amp;rsquo;utilise tr&amp;egrave;s bien dans l&amp;rsquo;eau.Vibrant En &amp;eacute;lastomed hypoallerg&amp;eacute;niqueFonctionne avec deux piles LR non fourniesLongueur : 12cmCouleur vanille / violet / Argent / Noir / Pistache.";41.72;41.72;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/a/laya-spot-pistache---vibro-fun-factory.jpg;http://www.keepsecret.com/media/catalog/product/l/a/laya-spot-pistache---vibro-fun-factory.jpg;EXP / RET;+(33)826140202;75010;France
7350022270138;LILY NOIR - vibro by LELO ;Stimulateur;Lelo ;De 250 g a 500 g;"LILY est destin&amp;eacute; &amp;agrave; toutes celles qui aiment les beaux objets.Ses diff&amp;eacute;rents modes de vibrations, son moteur tr&amp;egrave;s silencieux et son tout petit&amp;nbsp; gabarit&amp;nbsp; sauront satisfaire ses utilisatrices.Livr&amp;eacute; dans son pochon en satin avec un manuel d&amp;rsquo;utilisation et son chargeur universel.VibrantABS SoyeuxVerrou de transportEtanche aux gouttesTemps d&amp;rsquo;utilisation 7hDimensions : 7.5 x 3.6 x 2.5 cmCouleur : Noir satin, Prune, Rose P&amp;eacute;taleCoffret avec pochon en satin, manuel d&amp;rsquo;utilisation chargeur universel.";91.14;91.14;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/l/i/lily-noir---vibro-by-lelo_1.jpg;http://www.keepsecret.com/media/catalog/product/l/i/lily-noir---vibro-by-lelo_1.jpg;EXP / RET;+(33)826140202;75010;France
230;SEXTOY ASPIRO CLITO - by Lady Calston ;Stimulateur;Lady Galston ;De 250 g a 500 g;"Comment &amp;ccedil;a marche ? L&amp;#39;aspire t&amp;eacute;tons / clito est tr&amp;egrave;s simple d&amp;#39;utilisation. Il vous suffit juste d&amp;#39;appliquer un peu de gel (fournie) sur les parties que vous voulez aspirer en l&amp;#39;occurence votre clitoris ou vos t&amp;eacute;tons. Mettez ensuite le sextoy (la coupe) dessus afin de les aspirer. Une fois vos parties intimes en &amp;eacute;rection, activer&amp;nbsp; le vibrateur multi vitesses&amp;nbsp; pour un orgasme intense. Ce sextoys convient autant aux femmes qu&amp;#39;aux hommes.L&amp;#39;aspire t&amp;eacute;tons / clito est un sextoys dont les caracteristiques sont les suivantes:- Mati&amp;egrave;re: jelly PVC- Fonctionne avec 2 piles AA (non fournies)- Couleur: rose&amp;nbsp;- gel intime (lubrifiant &amp;agrave; base d&amp;#39;eau)&amp;nbsp;.";33.36;33.36;498;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/e/sextoy-aspiro-clito---by-lady-calston.jpg;http://www.keepsecret.com/media/catalog/product/s/e/sextoy-aspiro-clito---by-lady-calston.jpg;EXP / RET;+(33)826140202;75010;France
231;SEXY FRUTTI - Eponge Vibrante - KeepSecret ;Stimulateur;Keep Secret ;De 250 g a 500 g;Multi-vitesses. Etanche 2 x 3 piles LR44 (fournies) 11,5 x 9,5 cm. 114 g.;16.64;16.64;0;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/e/sexy_frutti_-_eponge_vibrante_-_keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/e/sexy_frutti_-_eponge_vibrante_-_keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577800924;CLEAR BULLET VIOLET - vibro by KeepSecret ;Stimulateur;Keep Secret ;De 250 g a 500 g;"Un sex toy doté d'un bras flexible et articulé pour explorer vos zones érogènes. Son bras flexible permet de positionner l'oeuf vibrant dont il est doté dans les endroits les plus insolites de votre corps tout en maitrisant sa puissance, son inclinaison et l'intensité de son moteur.
Fonctionne avec 2 piles AA (non fournies).";29.90;29.90;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/l/clear-bullet-violet---vibro-by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/c/l/clear-bullet-violet---vibro-by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577800955;ASPIRO SOLO - KeepSecret ;Stimulateur;Keep Secret ;Menos de 250 g;"Le masturbateur soft tube est d&amp;eacute;j&amp;agrave; lubrifi&amp;eacute; et destin&amp;eacute; &amp;agrave; un usage unique. Pour un usage multiple nous vous conseillons d&amp;#39;utiliser un preservatif.ce masturbateur est un sextoy dont les caracteristiques sont les suivantes:- Longueur: 15cm environ .";20.82;20.82;495;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/a/s/aspiro-solo---keepsecret_1.jpg;http://www.keepsecret.com/media/catalog/product/a/s/aspiro-solo---keepsecret_1.jpg;EXP / RET;+(33)826140202;75010;France
3700577800931;ETOILE DE MER VIBRANTE - by KeepSecret ;Stimulateur;Keep Secret ;Menos de 250 g;"Il vous suffit juste d&amp;#39;ajuster cette étoile comme vous enfileriez un string et de vous laisser aller a un plaisir extrême. Nous vous recommandons de nettoyer ce stimulateur avant et après utilisation a l&amp;#39;aide d&amp;#39;un toy cleaner ou d&amp;#39;une eau savonneuse.L&amp;#39;étoile de mer vibrante est un sextoy dont les caractéristiques sont les suivantes:- Étanche- 7 modes de vibration- Fonctionne avec 3 piles LR44 fournies .";39.90;39.90;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/e/t/etoile-de-mer-vibrante---by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/e/t/etoile-de-mer-vibrante---by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
235;SEXY CARESSE - vibro by KeepSecret ;Stimulateur;Keep Secret ;Menos de 250 g;Matiere : 100% siliconeFonctionne avec une pile LR06 non fournie.;24.90;24.90;499;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/e/sexy-caresse---vibro-by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/e/sexy-caresse---vibro-by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577805011;CLEAR BULLET ROSE - vibro by KeepSecret ;Stimulateur;Keep Secret ;De 250 g a 500 g;"Un sex toy doté d'un bras flexible et articulé pour explorer vos zones érogènes. Son bras flexible permet de positionner l'oeuf vibrant dont il est doté dans les endroits les plus insolites de votre corps tout en maitrisant sa puissance, son inclinaison et l'intensité de son moteur.
Fonctionne avec 2 piles AA (non fournies) .";29.90;29.90;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/l/clear-bullet-rose---vibro-by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/c/l/clear-bullet-rose---vibro-by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577805004;CLEAR BULLET BLEU - vibro by KeepSecret ;Stimulateur;Keep Secret ;De 250 g a 500 g;"Un sex toy doté d'un bras flexible et articulé pour explorer vos zones érogènes. Son bras flexible permet de positionner l'oeuf vibrant dont il est doté dans les endroits les plus insolites de votre corps tout en maitrisant sa puissance, son inclinaison et l'intensité de son moteur.
Fonctionne avec 2 piles AA (non fournies) .";29.90;29.90;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/c/l/clear-bullet-bleu---vibro-by-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/c/l/clear-bullet-bleu---vibro-by-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577800894;AUSTIN POWER DELUXE - pompe KeepSecret ;Stimulateur;Keep Secret ;De 500 g a 3 kg;"AUSTIN POWER en version deluxe ... 
Cette pompe est une aide temporaire à l'élargissement du pénis. Elle fonctionne par dépression dans le cylindre qui génère un afflux de sang dans le pénis. Vous verrez un effet immédiat sur la qualité de l'érection et la taille de votre intimité. Afin de maintenir l'effet de la pompe il est conseillé d'utiliser un cockring qui prolongera l'apport en sang dans la verge.
Fonctionne manuellement sans piles..";44.90;44.90;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/a/u/austin-power-deluxe---pompe-keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/a/u/austin-power-deluxe---pompe-keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577800986;STIMULATEUR CLITORIDIEN VIOLET - KeepSecret ;Stimulateur;Keep Secret ;De 250 g a 500 g;"Actionnez le avec la molette et le centre de la fleur viendra stimuler votre clitoris.
Le stimulateur clitoridien est un sextoy dont les caractéristiques sont les suivantes:
Matière: jelly
Couleur: violet
Longueur: 21 cm
Largeur: 4 cm
Fonctionne avec 2 piles LR6 (non fournies).";34.90;34.90;495;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/t/stimulateur-clitoridien-violet---keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/t/stimulateur-clitoridien-violet---keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
3700577800979;STIMULATEUR CLITORIDIEN ROSE - KeepSecret ;Stimulateur;Keep Secret ;De 250 g a 500 g;Actionnez le avec la molette et le centre de la fleur viendra stimuler votre clitoris.Le stimulateur clitoridien est un sextoy dont les caractéristiques sont les suivantes:Matière: jellyCouleur: violetLongueur: 21 cmLargeur: 4 cmFonctionne avec 2 piles LR6 (non fournies).;34.90;34.90;500;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/s/t/stimulateur-clitoridien-rose---keepsecret.jpg;http://www.keepsecret.com/media/catalog/product/s/t/stimulateur-clitoridien-rose---keepsecret.jpg;EXP / RET;+(33)826140202;75010;France
244;VIBRO CARTOON - by KeepSecret ;Stimulateur;Keep Secret ;Menos de 250 g;"Les Animals Vibes sont d&amp;rsquo;adorables stimulateurs externes qui se feront un plaisir de titiller vos parties les plus intimes ! Facile d&amp;rsquo;utilisation, leur vitesse est parfaite pour une stimulation clitoridienne, anale, ou vaginale, voir m&amp;ecirc;me juste pour masser votre partenaire en le passant lentement sur son corps.Vibrant Silicone hypoallerg&amp;eacute;nique Piles fournies/ Rechargeable Couleurs : Bleu, Jaune, Vert, Rose.";9.56;9.56;498;N;KeepSecret, votre sex shop en ligne, une large gamme de sex toys et accessoires erotiques..; ;http://www.keepsecret.com/media/catalog/product/n/e/nesaispas29.jpg;http://www.keepsecret.com/media/catalog/product/n/e/nesaispas29.jpg;EXP / RET;+(33)826140202;75010;France
